"year","iso2c","LUR_PT","BGS_BP6_USD","CG01_GALM_G01_XDC","NGDP_R_CH_SA_XDC","BCG_GALM_G01_XDC"
"2005","BN","4.1","4335.14092797401",NA,NA,NA
"2005","BO",NA,"414.848470908809",NA,NA,NA
"2005","BR",NA,"36394.2740847342",NA,NA,NA
"2005","BS","10.1703925463753","-603.804537741",NA,NA,NA
"2005","BT","3.2",NA,NA,NA,NA
"2005","BW",NA,"1825.35580163475",NA,NA,NA
"2005","BY","1.73333333333333","341.6",NA,NA,NA
"2005","BZ","11","-88.0054960710369",NA,NA,NA
"2005","CA","6.75833333333333","45678.1106129023",NA,"1502318",NA
"2005","CD",NA,"-1113.6",NA,NA,NA
"2005","CG",NA,"2243.16864641228",NA,NA,NA
"2005","CH","3.75833333333333","28876.6305236249",NA,"542888.3",NA
"2005","CI",NA,"1155.25103889514",NA,NA,NA
"2005","CL","9.225","10766.5589321919",NA,"98520734.175",NA
"2005","CM",NA,"-111.419051174484",NA,NA,NA
"2005","CN","4.2","124626.797517211",NA,NA,NA
"2005","CO","11.8666666666667","-708.829178463848",NA,"514252804.879845",NA
"2005","CR","6.6","-360.655999127378",NA,"16946668.7411532",NA
"2005","CV",NA,"-288.058799883277",NA,NA,NA
"2005","CY","5.33333333333333","-451.175390095702",NA,"17042.5762465369",NA
"2005","CZ","7.94166666666667","2898.06516061661",NA,"3508968",NA
"2005","DE","11.725","148437.789510151",NA,"2423063.31",NA
"2005","DJ",NA,"-73.2383905109694",NA,NA,NA
"2005","DK","4.84166666666667","14563.5956055605",NA,"1791959",NA
"2005","DM",NA,"-66.7675785185185",NA,NA,NA
"2005","DO","17.9","-1267.9",NA,NA,NA
"2005","DZ","15.3","24200.9999999989",NA,NA,NA
"2005","EC","10.7091666666667","-371.492821663805",NA,NA,NA
"2005","EE","7.975","-878.327153396388",NA,"14996.7894",NA
"2005","EG","11.0275","-3610.5",NA,NA,NA
"2005","ES","9.16666666666667","-57470.4098663208",NA,"1025389",NA
"2005","ET",NA,"-2965.20486990006",NA,NA,NA
"2005","FI","8.4","9701.74780260071",NA,"179646",NA
"2005","FJ",NA,"-284.325386116315",NA,NA,NA
"2005","FO",NA,"-172.903385676909",NA,NA,NA
"2005","FR","8.86666666666667","-288.374052562256",NA,"1921592",NA
"2005","GA",NA,"3209.59099232943",NA,NA,NA
"2005","GB","2.73333333333333","-63671.8350434125",NA,"1629519",NA
"2005","GD",NA,"-247.288617777778",NA,NA,NA
"2005","GE","13.8003729443732","-1115.39332221",NA,NA,NA
"2005","GH",NA,"-2711.71552085246",NA,NA,NA
"2005","GM",NA,"-82.9549183856064",NA,NA,NA
"2005","GN",NA,"-101.86",NA,NA,NA
"2005","GR","10.0083333333333","-15096.0324914769",NA,"229931.636221",NA
"2005","GT",NA,"-4332.4",NA,NA,NA
"2005","GW",NA,"-52.876937457928",NA,NA,NA
"2005","GY",NA,"-224.474",NA,NA,NA
"2005","HK","5.7","22194.3836291008",NA,"1739289",NA
"2005","HN","4.7952819164","-1725.84606760986",NA,NA,NA
"2005","HR","13.025","-2836.08882676969",NA,"320605.966066",NA
"2005","HT",NA,"-1247.8",NA,NA,NA
"2005","HU","7.175","-1352.79495304661",NA,"27475067.9856748",NA
"2005","ID","10.7501","8411.22032828875",NA,NA,NA
"2005","IE","4.725","23579.1432647488",NA,"162002.149370862",NA
"2005","IL","9","-150.1",NA,"789114.352",NA
"2005","IN",NA,"-27276.3362709111",NA,NA,NA
"2005","IQ",NA,"-2044.1",NA,NA,NA
"2005","IS","2.58333333333333","-1981.18549573861",NA,"1545404.2113679",NA
"2005","IT","7.70833333333333","-3492.10139380998",NA,"1630398",NA
"2005","JM","11.25","-1973.54653794346",NA,NA,NA
"2005","JO","14.75","-5145.48272534556",NA,NA,NA
"2005","JP","4.425","69911.6711521859",NA,"489624500",NA
"2005","KE",NA,"-1396.55772751619",NA,NA,NA
"2005","KG","2.75649532572474","-449.548169479397",NA,NA,NA
"2005","KH",NA,"-533.988077714102",NA,NA,NA
"2005","KM",NA,"-81.2788009967737",NA,NA,NA
"2005","KN",NA,"-53.4708344444444",NA,NA,NA
"2005","KR","3.75","23508.3",NA,NA,NA
"2005","KW",NA,"26309.2465753425",NA,NA,NA
"2005","KZ","8.10833333333333","4927.56127871502",NA,NA,NA
"2005","LA",NA,"-163.625276127337",NA,NA,NA
"2005","LB",NA,"-3624.28695887424",NA,NA,NA
"2005","LC",NA,"-69.9317122222223",NA,NA,NA
"2005","LK","7.7","-2178.71293",NA,NA,NA
"2005","LR",NA,"-816.363861280419",NA,NA,NA
"2005","LS",NA,"-988.959799036799",NA,NA,NA
"2005","LT","8.31666666666667","-1873.46012075068",NA,"26450.637614",NA
"2005","LU","4.65","8694.02598748907",NA,"35617.089",NA
"2005","LV","10.05","-2324.9575863687",NA,"18318.763",NA
"2005","LY",NA,"15860",NA,NA,NA
"2005","MA","11.2","-3951.16899458638",NA,NA,NA
"2005","MD","7.3","-1212.24",NA,NA,NA
"2005","ME","27.379699110391",NA,NA,NA,NA
"2005","MG",NA,"-825.540136864562",NA,NA,NA
"2005","MH",NA,"-101.535553803533",NA,NA,NA
"2005","MK","37.275","-1093.90365303408",NA,"359628.50042846",NA
"2005","ML",NA,"-458.321518145848",NA,NA,NA
"2005","MM",NA,"1767.65033876312",NA,NA,NA
"2005","MN","3.3","-85.895239489534",NA,NA,NA
"2005","MO","4.11666666666667","3939.93763203978",NA,NA,NA
"2005","MS",NA,"-35.2513318518519",NA,NA,NA
"2005","MT","6.93333333333333","-257.92075210806",NA,"5971.847",NA
"2005","MU","9.525","-376.492710105049",NA,NA,NA
"2005","MV",NA,"-384.035397053719",NA,NA,NA
"2005","MW",NA,"-700.644709222862",NA,NA,NA
"2005","MX","3.559675","-14730.763431",NA,NA,NA
"2005","MY","3.55","30775.5167911239",NA,NA,NA
"2005","MZ",NA,"-803.674430271873",NA,NA,NA
"2005","NA",NA,"-212.436250483771",NA,NA,NA
"2005","NC",NA,"-1012.02021954228",NA,NA,NA
"2005","NE",NA,"-483.695562401749",NA,NA,NA
"2005","NG",NA,"24367.4716052644",NA,NA,NA
"2005","NI",NA,"-1441.67",NA,NA,NA
"2005","NL","5.88333333333333","54438.1923739067",NA,"592084.82",NA
"2005","NO","4.525","49346.5986084508",NA,"2808402",NA
"2005","NP",NA,"-1427.96492010683",NA,NA,NA
"2005","NZ","3.825","-1283.14238003224",NA,"180174",NA
"2005","OM",NA,"8456.59297789337",NA,NA,NA
"2005","PA","10.3267554616459","-138.9",NA,NA,NA
"2005","PE","9.18333333333333","4451.8089552933",NA,NA,NA
"2005","PF",NA,"-1036.88810548882",NA,NA,NA
"2005","PG",NA,"819.355619400058",NA,NA,NA
"2005","PH","8.675","-9998.07708179394",NA,NA,NA
"2005","PK","7.67","-10170.2",NA,NA,NA
"2005","PL","17.925","-3091",NA,"1144969.4",NA
"2005","PS","23.5","-2850.62014",NA,NA,NA
"2005","PT","8.76666666666667","-17426.0616528536",NA,"174508.76128662",NA
"2005","PW",NA,"-56.296785480069",NA,NA,NA
"2005","PY",NA,"1082.88700206224",NA,NA,NA
"2005","RO","7.125","-10073.1675333343",NA,"460863.35721883",NA
"2005","RS","21",NA,NA,"2689141.8978",NA
"2005","RU","7.575","104559.59",NA,NA,NA
"2005","SA","6.0509","104325.12",NA,NA,NA
"2005","SB",NA,"-96.8922807852917",NA,NA,NA
"2005","SC",NA,"-165.223804137843",NA,NA,NA
"2005","SD",NA,"-2477.69056675834",NA,NA,NA
"2005","SE","7.11666666666667","24798.8396232915",NA,"3546240",NA
"2005","SG","4.125","37978.1272202103",NA,NA,NA
"2005","SI","6.54166666666667","-197.6",NA,"33263.440744",NA
"2005","SK","16.375","-2653.21412616693",NA,"53590.242",NA
"2005","SL",NA,"-191.252008017662",NA,NA,NA
"2005","SN",NA,"-1340.11884811481",NA,NA,NA
"2005","SR",NA,"-125.3",NA,NA,NA
"2005","ST",NA,"-36.7199251044865",NA,NA,NA
"2005","SV","7.2","-3166.09",NA,NA,NA
"2005","SY","8.1","411",NA,NA,NA
"2005","SZ",NA,"-378.398011593855",NA,NA,NA
"2005","TG",NA,"-357.124889800482",NA,NA,NA
"2005","TH","1.85578789182208","-3470.93",NA,"6695223.18426029",NA
"2005","TJ","2","-893.925948256",NA,NA,NA
"2005","TN","12.9","-132.877732959946",NA,NA,NA
"2005","TO",NA,"-103.7891290373",NA,NA,NA
"2005","TR","9.50833333333333","-17064",NA,"989035.67360412",NA
"2005","TT","7.975","4624.24680966517",NA,NA,NA
"2005","TV",NA,"-17.5857130289338",NA,NA,NA
"2005","TZ",NA,"-1233.23768655781",NA,NA,NA
"2005","U2","9.11666666666667","106441.104852007",NA,"9163639.4094652",NA
"2005","UA","7.2","674",NA,NA,NA
"2005","UG",NA,"-812.386909344833",NA,NA,NA
"2005","US","5.06666666666667","-714252",NA,"14912509",NA
"2005","UY","12.175","392.623980584768",NA,NA,NA
"2005","VC",NA,"-90.6489277777778",NA,NA,NA
"2005","VE","12.24925","27711",NA,NA,NA
"2005","VN",NA,"-2735.189",NA,NA,NA
"2005","VU",NA,"-27.9472175775426",NA,NA,NA
"2005","WS",NA,"-114.340309547509",NA,NA,NA
"2005","XK",NA,"-1351.61650743786",NA,NA,NA
"2005","YE",NA,"830.92694703033",NA,NA,NA
"2005","ZA","25.45","-633.341903451609",NA,NA,NA
"2005","ZM",NA,"254.704736506342",NA,NA,NA
"2006","5Y",NA,"-1209.96210875185",NA,NA,NA
"2006","AG",NA,"-270.24335037037",NA,NA,NA
"2006","AI",NA,"-152.542149862963",NA,NA,NA
"2006","AL","13.9","-2203.54890804487",NA,"1015114.5404841",NA
"2006","AM","7.51833333333333","-1035.25456932817",NA,NA,NA
"2006","AN","14.6","-281.839106145252",NA,NA,NA
"2006","AO",NA,"17057.65183029",NA,NA,NA
"2006","AR","10.08415","13266.6425731593",NA,NA,NA
"2006","AT","5.25","13591.4971217826",NA,"287496.672",NA
"2006","AU","4.78523333333333","-12281.1138781749",NA,"1325183",NA
"2006","AW",NA,"546.729298500311",NA,NA,NA
"2006","AZ","6.61517492049069","5821.918",NA,NA,NA
"2006","BA",NA,"-3624.9419685814",NA,"23228.889748",NA
"2006","BB","8.725","-180.89142425758",NA,NA,NA
"2006","BD","4.2","-3896.30386012961",NA,NA,NA
"2006","BE","8.25","9135.48411265642",NA,"348700.242962037",NA
"2006","BF",NA,"-782.841351320751",NA,NA,NA
"2006","BG","8.98333333333333","-5844.35205021159",NA,"67165.513",NA
"2006","BH",NA,"4103.22790239362",NA,NA,NA
"2006","BI",NA,"-353.763311310568",NA,NA,NA
"2006","BJ",NA,"-445.428199384658",NA,NA,NA
"2006","BM",NA,"-338.49",NA,NA,NA
"2006","BN","4","5569.59089558787",NA,NA,NA
"2006","BO",NA,"892.45963156059",NA,NA,NA
"2006","BR",NA,"36804.2407605938",NA,NA,NA
"2006","BS","7.60349661883556","-1237.75",NA,NA,NA
"2006","BT",NA,"-135.666508275048",NA,NA,NA
"2006","BW",NA,"1932.74974855663",NA,NA,NA
"2006","BY","1.44166666666667","-1492.1",NA,NA,NA
"2006","BZ","9.372","25.9319340018134",NA,NA,NA
"2006","CA","6.33333333333333","35204.3603822795",NA,"1541729.75",NA
"2006","CD",NA,"-659.8",NA,NA,NA
"2006","CG",NA,"1902.31175101078",NA,NA,NA
"2006","CH","3.33333333333333","35194.2786146577",NA,"565236.6",NA
"2006","CI",NA,"1720.53550729727",NA,NA,NA
"2006","CL","7.80916666666667","22375.5273487625",NA,"104745346.888",NA
"2006","CM",NA,"211.71752527963",NA,NA,NA
"2006","CN","4.15","208918.924500594",NA,NA,NA
"2006","CO","12","-1933.70727927606",NA,"549116087.505678",NA
"2006","CR","6","-611.014762399058",NA,"18173223.3339119",NA
"2006","CV",NA,"-331.430079269323",NA,NA,NA
"2006","CY","4.575","-720.898465496169",NA,"17811.5577806906",NA
"2006","CZ","7.13333333333333","3790.26556132895",NA,"3756147",NA
"2006","DE","10.775","161894.749966486",NA,"2516977.55",NA
"2006","DJ",NA,"-118.359676121561",NA,NA,NA
"2006","DK","3.90833333333333","11599.9602688373",NA,"1862078",NA
"2006","DM",NA,"-54.421862962963",NA,NA,NA
"2006","DO","16.2","-2578.51",NA,NA,NA
"2006","DZ","12.3","31947.0000000015",NA,NA,NA
"2006","EC","10.1325","463.666781816421",NA,NA,NA
"2006","EE","5.94166666666667","-1783.26889310723",NA,"16565.3602",NA
"2006","EG","10.69","-3872.6",NA,NA,NA
"2006","ES","8.45833333333333","-74468.4209650436",NA,"1068190",NA
"2006","ET",NA,"-3077.63135234684",NA,NA,NA
"2006","FI","7.71666666666667","9016.26199262266",NA,"186930",NA
"2006","FJ",NA,"-549.828387169258",NA,NA,NA
"2006","FO",NA,"-200.462975244664",NA,NA,NA
"2006","FR","8.84166666666667","-8158.07033751746",NA,"1970212",NA
"2006","GB","2.96666666666667","-63179.6508521127",NA,"1670306",NA
"2006","GD",NA,"-240.089130740741",NA,NA,NA
"2006","GE","13.5776211810655","-1876.37288054",NA,NA,NA
"2006","GH",NA,"-3176.97298176184",NA,NA,NA
"2006","GM",NA,"-115.346815377119",NA,NA,NA
"2006","GN",NA,"-159.92",NA,NA,NA
"2006","GR","9.03333333333333","-24889.0602261415",NA,"242774.593885",NA
"2006","GT",NA,"-5111.8",NA,NA,NA
"2006","GW",NA,"-89.058865608796",NA,NA,NA
"2006","GY",NA,"-327.928",NA,NA,NA
"2006","HK","4.83333333333333","21593.6130234157",NA,"1861606",NA
"2006","HN","3.452907033","-2317.43362702835",NA,NA,NA
"2006","HR","11.6583333333333","-3301.49414822368",NA,"335912.481473",NA
"2006","HT",NA,"-1452.45",NA,NA,NA
"2006","HU","7.45833333333333","-1147.00792781795",NA,"28584539.7595069",NA
"2006","ID","10.3619","19786.0017913359",NA,NA,NA
"2006","IE","4.85","22877.3144084766",NA,"170973.80105627",NA
"2006","IL","8.425","221.7",NA,"832506.318",NA
"2006","IN",NA,"-31769.9642573651",NA,NA,NA
"2006","IQ",NA,"6689",NA,NA,NA
"2006","IR","11.275",NA,NA,NA,NA
"2006","IS","2.875","-2928.58924879665",NA,"1622940.0434748",NA
"2006","IT","6.79166666666667","-17542.4005479263",NA,"1664709.2",NA
"2006","JM","10.325","-2315.79960146387",NA,NA,NA
"2006","JO","13.975","-5029.73277856135",NA,NA,NA
"2006","JP","4.13333333333333","63045.4443150605",NA,"496577200",NA
"2006","KE",NA,"-2225.25550446472",NA,NA,NA
"2006","KG","3.20575367193636","-967.418638097305",NA,NA,NA
"2006","KH",NA,"-558.177789383339",NA,NA,NA
"2006","KI",NA,"-82.7296038857814",NA,NA,NA
"2006","KM",NA,"-95.5429073171759",NA,NA,NA
"2006","KN",NA,"-84.9813499999999",NA,NA,NA
"2006","KR","3.475","11474.3",NA,NA,NA
"2006","KW",NA,"38018.9658887457",NA,NA,NA
"2006","KZ","7.79166666666667","8557.54840746396",NA,NA,NA
"2006","LA",NA,"7.83065050192348",NA,NA,NA
"2006","LB",NA,"-3268.95908097316",NA,NA,NA
"2006","LC",NA,"-266.477927037037",NA,NA,NA
"2006","LK","6.55","-3113.711",NA,NA,NA
"2006","LR",NA,"-1224.60272323438",NA,NA,NA
"2006","LS",NA,"-979.837907278904",NA,NA,NA
"2006","LT","5.79166666666667","-3119.27557235728",NA,"28419.079113",NA
"2006","LU","4.575","11977.3405517011",NA,"37459.366",NA
"2006","LV","7.04166666666667","-4290.93199398624",NA,"20524.645",NA
"2006","LY",NA,"22179",NA,NA,NA
"2006","MA","9.4","-4440.74411562965",NA,NA,NA
"2006","MD","7.6","-1603.24",NA,NA,NA
"2006","ME","22.2542766258292",NA,NA,NA,NA
"2006","MG",NA,"-699.600735165126",NA,NA,NA
"2006","MH",NA,"-101.522072156632",NA,NA,NA
"2006","MK","36.025","-1226.50943567586",NA,"378102.74524538",NA
"2006","ML",NA,"-286.178677411534",NA,NA,NA
"2006","MM",NA,"1908.57576337734",NA,NA,NA
"2006","MN",NA,"203.385615528976",NA,NA,NA
"2006","MO","3.78333333333333","4210.05179817666",NA,NA,NA
"2006","MS",NA,"-27.3474914814815",NA,NA,NA
"2006","MT","6.84166666666667","-274.68189813027",NA,"6082.505",NA
"2006","MU","9.175","-725.533821094567",NA,NA,NA
"2006","MV",NA,"-269.390064689639",NA,NA,NA
"2006","MW",NA,"-534.389062292359",NA,NA,NA
"2006","MX","3.5638","-14010.03117",NA,NA,NA
"2006","MY","3.325","35471.7155935766",NA,NA,NA
"2006","MZ",NA,"-621.697303039305",NA,NA,NA
"2006","NA",NA,"199.107464926016",NA,NA,NA
"2006","NC",NA,"-1264.42121170026",NA,NA,NA
"2006","NE",NA,"-478.303175759319",NA,NA,NA
"2006","NG",NA,"23321.4576828904",NA,NA,NA
"2006","NI","5","-1679.3",NA,NA,NA
"2006","NL","5.00833333333333","58245.6930046569",NA,"613808.52",NA
"2006","NO","3.43333333333333","58412.736961284",NA,"2875664",NA
"2006","NP",NA,"-1699.39003190572",NA,NA,NA
"2006","NZ","3.825","-757.517796214083",NA,"185126",NA
"2006","OM",NA,"9119.79193758127",NA,NA,NA
"2006","PA","9.11070755874927","558.22",NA,NA,NA
"2006","PE","8.19166666666667","8248.86233618373",NA,NA,NA
"2006","PF",NA,"-929.143517743824",NA,NA,NA
"2006","PG",NA,"940.513390927198",NA,NA,NA
"2006","PH","7.95","-6982.40274499672",NA,NA,NA
"2006","PK","6.2","-14558",NA,NA,NA
"2006","PL","13.9666666666667","-7394",NA,"1216217.8",NA
"2006","PS","23.6","-2947.075076296",NA,NA,NA
"2006","PT","8.86666666666667","-16979.8213541407",NA,"177218.974301319",NA
"2006","PW",NA,"-68.414548764981",NA,NA,NA
"2006","PY",NA,"1061.8642712188",NA,NA,NA
"2006","RO","7.175","-15033.6181534505",NA,"497783.12514414",NA
"2006","RS","21",NA,NA,"2821026.819",NA
"2006","RU","7.2","123739.55",NA,NA,NA
"2006","SA","6.2543","111862.499930233",NA,NA,NA
"2006","SB",NA,"-100.823937114205",NA,NA,NA
"2006","SC",NA,"-134.144137167478",NA,NA,NA
"2006","SD",NA,"-3699.97652017054",NA,NA,NA
"2006","SE","7.04166666666667","29860.2873922435",NA,"3712492",NA
"2006","SG","3.55","44073.7182176723",NA,NA,NA
"2006","SI","5.99166666666667","83.7853479388175",NA,"35256.971438",NA
"2006","SK","13.4666666666667","-2332.62002199875",NA,"58120.165",NA
"2006","SL",NA,"-132.663532014149",NA,NA,NA
"2006","SN",NA,"-1634.39694936294",NA,NA,NA
"2006","SR",NA,"239.2",NA,NA,NA
"2006","ST",NA,"-60.8882265759207",NA,NA,NA
"2006","SV","6.6","-3800.06",NA,NA,NA
"2006","SY","8.2","1289.8",NA,NA,NA
"2006","SZ",NA,"-342.08109815366",NA,NA,NA
"2006","TG",NA,"-382.141732466956",NA,NA,NA
"2006","TH","1.50531997948631","5667.76",NA,"7064272.46386149",NA
"2006","TJ","2.2","-1338.461736506",NA,NA,NA
"2006","TL",NA,"-289.383048549047",NA,NA,NA
"2006","TN","12.5","-672.789767284611",NA,NA,NA
"2006","TO",NA,"-113.732237077624",NA,NA,NA
"2006","TR","9.06666666666667","-26997",NA,"1059353.1763318",NA
"2006","TT","6.225","8025.8221937939",NA,NA,NA
"2006","TV",NA,"-18.4571882078866",NA,NA,NA
"2006","TZ",NA,"-1667.76548388713",NA,NA,NA
"2006","U2","8.40833333333333","75331.6191101252",NA,"9469253.7251661",NA
"2006","UA","6.85","-3070",NA,NA,NA
"2006","UG",NA,"-1250.46537753405",NA,NA,NA
"2006","US","4.61666666666667","-761715",NA,"15338257",NA
"2006","UY","10.9140666666667","-89.9028478099661",NA,NA,NA
"2006","VC",NA,"-113.858846296296",NA,NA,NA
"2006","VE","9.9615","27585",NA,NA,NA
"2006","VN",NA,"-2783.7418",NA,NA,NA
"2006","VU",NA,"-35.2855406726279",NA,NA,NA
"2006","WS",NA,"-140.365882622238",NA,NA,NA
"2006","XK",NA,"-1435.2451624688",NA,NA,NA
"2006","YE",NA,"84.06",NA,NA,NA
"2006","ZA","22.6","-4554.99980868251",NA,NA,NA
"2006","ZM",NA,"1397.24757382847",NA,NA,NA
"2007","5Y",NA,"-1464.78119555556",NA,NA,NA
"2007","AG",NA,"-351.082818888889",NA,NA,NA
"2007","AI",NA,"-177.614262962963",NA,NA,NA
"2007","AL","13.36","-2879.74300428052",NA,"1075851.3323764",NA
"2007","AM","7.05583333333333","-1906.84540333537",NA,NA,NA
"2007","AN","12.4","-571.201117318436",NA,NA,NA
"2007","AO",NA,"18402.19577195",NA,NA,NA
"2007","AR","8.394275","12570.5799762887",NA,NA,NA
"2007","AT","4.86666666666667","18760.5740882028",NA,"298072.175",NA
"2007","AU","4.37915833333333","-22837.0877609373",NA,"1383066",NA
"2007","AW","6","766.368715083799",NA,NA,NA
"2007","AZ","6.32637904260347","13093.253",NA,NA,NA
"2007","BA","44.0567554479837","-4662.02035993844",NA,"24588.68122",NA
"2007","BB","7.425","-142.08653998",NA,NA,NA
"2007","BD",NA,"-5462.92858136726",NA,NA,NA
"2007","BE","7.48333333333333","6388.34525021521",NA,"360711.464275108",NA
"2007","BF",NA,"-960.903231210106",NA,NA,NA
"2007","BG","6.91666666666667","-8945.17566726605",NA,"72242.37",NA
"2007","BH",NA,"4688.03191489362",NA,NA,NA
"2007","BI",NA,"-346.620952658039",NA,NA,NA
"2007","BJ",NA,"-754.037235897987",NA,NA,NA
"2007","BM",NA,"-650.029970091134",NA,NA,NA
"2007","BN","3.4","5196.31375702077",NA,NA,NA
"2007","BO",NA,"814.530371934915",NA,NA,NA
"2007","BR",NA,"26812.9621566268",NA,NA,NA
"2007","BS","7.9","-1135.29805899422",NA,NA,NA
"2007","BT","3.7","50.4025246251131",NA,NA,NA
"2007","BW",NA,"1279.86920819096",NA,NA,NA
"2007","BY","1.075","-2817.8",NA,NA,NA
"2007","BZ","8.54","13.4771040825885",NA,NA,NA
"2007","CA","6.05","30611.6716250845",NA,"1573532",NA
"2007","CD",NA,"-334.5",NA,NA,NA
"2007","CG",NA,"-693.868242244155",NA,NA,NA
"2007","CH","2.775","50831.4616081658",NA,"588536.6",NA
"2007","CI",NA,"1013.71000851359",NA,NA,NA
"2007","CL","7.11333333333333","23652.876789158",NA,"109895265.718",NA
"2007","CM",NA,"340.43252302847",NA,NA,NA
"2007","CN","4.05","308036.028783353",NA,NA,NA
"2007","CO","11.2166666666667","-3409.55983538647",NA,"586723152.705545",NA
"2007","CR","4.6","-1271.48779272421",NA,"19657593.3429987",NA
"2007","CV",NA,"-467.154712441621",NA,NA,NA
"2007","CY","3.95","-1434.89597431627",NA,"18669.9932074235",NA
"2007","CZ","5.325","4052.16027113877",NA,"3966051",NA
"2007","DE","8.54166666666667","231562.765652471",NA,"2601732.49",NA
"2007","DJ",NA,"-274.435772924978",NA,NA,NA
"2007","DK","3.75","9400.45899167585",NA,"1879009",NA
"2007","DM",NA,"-88.4875122222222",NA,NA,NA
"2007","DO","15.6","-3384.3",NA,NA,NA
"2007","DZ","13.8","30125.6067552431",NA,NA,NA
"2007","EC","7.33354173090593","451.552040976117",NA,NA,NA
"2007","EE","4.6","-2188.58077300093",NA,"17759.3747",NA
"2007","EG","8.99","-9298.7",NA,NA,NA
"2007","ES","8.225","-88622.1841535139",NA,"1108450",NA
"2007","ET",NA,"-4254.88305953455",NA,NA,NA
"2007","FI","6.86666666666667","12319.6095575031",NA,"196623",NA
"2007","FJ","8.6","-446.136245988075",NA,NA,NA
"2007","FO",NA,"-370.321691324904",NA,NA,NA
"2007","FR","7.99166666666667","-18516.1762983186",NA,"2016626",NA
"2007","GA",NA,"4131.20589395014",NA,NA,NA
"2007","GB","2.7","-70118.2889302462",NA,"1712996",NA
"2007","GD",NA,"-226.839371111111",NA,NA,NA
"2007","GE","13.2787532159219","-2716.42011273",NA,NA,NA
"2007","GH",NA,"-4060.70085537747",NA,NA,NA
"2007","GM",NA,"-108.271606444823",NA,NA,NA
"2007","GN",NA,"-260.85",NA,NA,NA
"2007","GR","8.41666666666667","-34239.8330272367",NA,"250466.552284",NA
"2007","GT",NA,"-5797",NA,NA,NA
"2007","GW",NA,"-95.7105991023796",NA,NA,NA
"2007","GY",NA,"-407.615",NA,NA,NA
"2007","HK","4.11666666666667","22595.3459372741",NA,"1981955",NA
"2007","HN","3.0541286658","-3392.19362873164",NA,NA,NA
"2007","HR","9.93333333333333","-4365.84596836284",NA,"352976.292222",NA
"2007","HT",NA,"-1605.26",NA,NA,NA
"2007","HU","7.39166666666667","679.52596623679",NA,"28721632.02353",NA
"2007","ID","9.4276","20911.715981289",NA,NA,NA
"2007","IE","5.025","25503.2445709682",NA,"179792.133380766",NA
"2007","IL","7.325","-1557.9",NA,"882292.499",NA
"2007","IN",NA,"-38703.7124387177",NA,NA,NA
"2007","IQ",NA,"18966.8",NA,NA,NA
"2007","IR","10.625",NA,NA,NA,NA
"2007","IS","2.29166666666667","-1967.4785087419",NA,"1775955.3560043",NA
"2007","IT","6.075","-8620.08358485324",NA,"1686846.3",NA
"2007","JM","9.85","-3416.44170794729",NA,NA,NA
"2007","JO","13.1","-6313.0596046278",NA,NA,NA
"2007","JP","3.84166666666667","83502.740418595",NA,"504791500",NA
"2007","KE",NA,"-2996.24935782223",NA,NA,NA
"2007","KG","3.09097761469978","-1195.50462443461",NA,NA,NA
"2007","KH",NA,"-652.116570226236",NA,NA,NA
"2007","KI",NA,"-90.0931501476165",NA,NA,NA
"2007","KM",NA,"-119.865182863353",NA,NA,NA
"2007","KN",NA,"-113.299621851852",NA,NA,NA
"2007","KR","3.25833333333333","19396.6",NA,NA,NA
"2007","KW",NA,"39388.987316627",NA,NA,NA
"2007","KZ","7.25833333333333","6782.97576460506",NA,NA,NA
"2007","LA",NA,"92.3644863042762",NA,NA,NA
"2007","LB",NA,"-5113.51825585431",NA,NA,NA
"2007","LC",NA,"-290.259991481481",NA,NA,NA
